date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:33	41658/41658	---M-Z	200	added ('OK')	application/javascript	etag:%2260322191-a2ba%22	https://cdnjs.cloudflare.com/ajax/libs/imagemapster/1.5.4/jquery.imagemapster.min.js	C:/My%20Web%20Sites/Utopia/cdnjs.cloudflare.com/ajax/libs/imagemapster/1.5.4/jquery.imagemapster.min.js	(from https://utopia.com.vn/)
23:06:34	2090/2090	---M-Z	200	added ('OK')	text/plain	date:Tue,%2017%20Mar%202026%2016:06:23%20GMT	https://raw.githubusercontent.com/davidjbradshaw/image-map-resizer/master/js/imageMapResizer.min.js	C:/My%20Web%20Sites/Utopia/raw.githubusercontent.com/davidjbradshaw/image-map-resizer/master/js/imageMapResizer.min.js	(from https://utopia.com.vn/)
23:06:34	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Mar%202026%2016:06:23%20GMT	http://utopia.com.vn/wp-content/uploads/2026/03/ga.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/ga.48.delayed	(from https://utopia.com.vn/)
23:06:35	5438303/5438303	---M--	200	added ('OK')	image/jpeg	etag:%2252fb5f-69af7b4b-a655bf3c8eb7e14d;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/ga.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/ga.jpg	(from https://utopia.com.vn/)
23:06:36	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Mar%202026%2016:06:24%20GMT	http://utopia.com.vn/wp-content/uploads/2025/05/GALLERY_map.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/GALLERY_map.png	(from https://utopia.com.vn/)
23:06:37	50871/50871	---M--	200	added ('OK')	image/png	etag:%22c6b7-68355e65-4f4f606442436519;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/GALLERY_map.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/GALLERY_map.png	(from https://utopia.com.vn/)
23:06:37	996562/996562	---M--	200	added ('OK')	image/jpeg	etag:%22f34d2-6871bc7a-7943f14d574efb5;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/01-VILLA-DLA-1-CS-2-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/01-VILLA-DLA-1-CS-2-scaled.jpg	(from https://utopia.com.vn/)
23:06:37	879765/879765	---M--	200	added ('OK')	image/jpeg	etag:%22d6c95-69af7b59-20c822eb7d11123a;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/z7303705170547_7a3cc7c7643e7ffe7da6e2a21bc1639f.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/z7303705170547_7a3cc7c7643e7ffe7da6e2a21bc1639f.jpg	(from https://utopia.com.vn/)
23:06:37	1388635/1388635	---M--	200	added ('OK')	image/jpeg	etag:%2215305b-6871bcb2-3d0820c688e21152;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/02-VILLA-SLB-1-5-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/02-VILLA-SLB-1-5-scaled.jpg	(from https://utopia.com.vn/)
23:06:37	898434/898434	---M--	200	added ('OK')	image/jpeg	etag:%22db582-6889a56b-aebc1b23ed66f240;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Utopia-Villas-Resort_EXT_ShophouseV1_FIX-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Utopia-Villas-Resort_EXT_ShophouseV1_FIX-scaled.jpg	(from https://utopia.com.vn/)
23:06:39	71089/71089	---M--	200	added ('OK')	image/png	etag:%22115b1-681d5ada-a51b830d43da1880;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/3e2eeb5a5c5370789f5d2f11b8278f6163201e55.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/3e2eeb5a5c5370789f5d2f11b8278f6163201e55.png	(from https://utopia.com.vn/)
23:06:40	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Mar%202026%2016:06:27%20GMT	http://utopia.com.vn/wp-content/uploads/2025/05/Anh-man-hinh-2025-06-19-luc-15.38.51-scaled.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/Anh-man-hinh-2025-06-19-luc-15.38.51-scaled.51.delayed	(from https://utopia.com.vn/)
23:06:42	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Mar%202026%2016:06:29%20GMT	http://utopia.com.vn/wp-content/uploads/2025/05/z6606797386987_a690c43c8973509e05bec905397bb5df.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/z6606797386987_a690c43c8973509e05bec905397bb5df.53.delayed	(from https://utopia.com.vn/)
23:06:44	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Mar%202026%2016:06:31%20GMT	http://utopia.com.vn/wp-content/uploads/2025/05/49721d7b8fdeb14d1d1f56116b38e6b34e35d81b.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/49721d7b8fdeb14d1d1f56116b38e6b34e35d81b.55.delayed	(from https://utopia.com.vn/)
23:06:44	3678190/3678190	---M--	200	added ('OK')	image/png	etag:%22381fee-6853cea1-7679f4537347ac52;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/Anh-man-hinh-2025-06-19-luc-15.38.51-scaled.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/Anh-man-hinh-2025-06-19-luc-15.38.51-scaled.png	(from https://utopia.com.vn/)
23:06:44	781704/781704	---M--	200	added ('OK')	image/jpeg	etag:%22bed88-6826bb89-f859931c94f42521;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/z6606797386987_a690c43c8973509e05bec905397bb5df.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/z6606797386987_a690c43c8973509e05bec905397bb5df.jpg	(from https://utopia.com.vn/)
23:06:44	958888/958888	---M--	200	added ('OK')	image/png	etag:%22ea1a8-681cded8-5d2995c133a3a3a;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/49721d7b8fdeb14d1d1f56116b38e6b34e35d81b.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/49721d7b8fdeb14d1d1f56116b38e6b34e35d81b.png	(from https://utopia.com.vn/)
23:06:44	1053817/1053817	---M--	200	added ('OK')	image/jpeg	etag:%22101479-69af7b44-b1123aa56e228384;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/01-VILLA-DLA-2-CS-zen-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/01-VILLA-DLA-2-CS-zen-scaled.jpg	(from https://utopia.com.vn/)
23:06:44	8182917/8182917	---M--	200	added ('OK')	image/png	etag:%227cdc85-69af7b28-e33ffb6ca9cfeb35;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/heva-scaled.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/heva-scaled.png	(from https://utopia.com.vn/)
23:06:44	885963/885963	---M--	200	added ('OK')	image/jpeg	etag:%22d84cb-69af7b12-7103f4317cbe50f5;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/oassi.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/oassi.jpg	(from https://utopia.com.vn/)
23:06:44	8815697/8815697	---M--	200	added ('OK')	image/png	etag:%22868451-69af7b15-7edc43a4ae97d340;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/lake-side.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/lake-side.png	(from https://utopia.com.vn/)
23:06:45	8950753/8950753	---M--	200	added ('OK')	image/png	etag:%228893e1-69af7b0b-5375bcd416420562;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/pano-scaled.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/pano-scaled.png	(from https://utopia.com.vn/)
23:06:45	825078/825078	---M--	200	added ('OK')	image/jpeg	etag:%22c96f6-688b1458-2aa747e41e0efa68;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Scene-2-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Scene-2-scaled.jpg	(from https://utopia.com.vn/)
23:06:45	649753/649753	---M--	200	added ('OK')	image/jpeg	etag:%229ea19-688b143e-784b16d9b5e99a9b;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Ban-sao-View-2-1-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Ban-sao-View-2-1-scaled.jpg	(from https://utopia.com.vn/)
23:06:45	601962/601962	---M--	200	added ('OK')	image/jpeg	etag:%2292f6a-688b14d3-6819a44f1d1095f0;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/View-1-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/View-1-scaled.jpg	(from https://utopia.com.vn/)
23:06:46	6995219/6995219	---M--	200	added ('OK')	image/png	etag:%226abd13-688b14cd-720676a18723374e;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Enscape_2025-07-09-16-19-21-scaled.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Enscape_2025-07-09-16-19-21-scaled.png	(from https://utopia.com.vn/)
23:06:46	7487391/7487391	---M--	200	added ('OK')	image/png	etag:%22723f9f-688b14c3-64fb79ee59a5fdfa;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Enscape_2025-07-09-15-54-08-scaled.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Enscape_2025-07-09-15-54-08-scaled.png	(from https://utopia.com.vn/)
23:06:46	841261/841261	---M--	200	added ('OK')	image/jpeg	etag:%22cd62d-6889a100-e8acf176887d0c10;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/View-6_FIX-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/View-6_FIX-scaled.jpg	(from https://utopia.com.vn/)
23:06:46	1183472/1183472	---M--	200	added ('OK')	image/jpeg	etag:%22120ef0-6889a308-ff1cf059a27daaf1;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/cc05-3-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/cc05-3-scaled.jpg	(from https://utopia.com.vn/)
23:06:46	883889/883889	---M--	200	added ('OK')	image/jpeg	etag:%22d7cb1-688b1451-c1878ee0084eacd3;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Scene-1-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Scene-1-scaled.jpg	(from https://utopia.com.vn/)
23:06:47	1069721/1069721	---M--	200	added ('OK')	image/jpeg	etag:%22105299-69afb91f-f28b9932e9ee29a7;;;%22	https://utopia.com.vn/wp-content/uploads/2026/03/03-SHOPHOUSE-2-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2026/03/03-SHOPHOUSE-2-scaled.jpg	(from https://utopia.com.vn/)
23:06:47	79802/79802	---M--	200	added ('OK')	image/jpeg	etag:%22137ba-6883222b-8eaa0cfd09d1cb04;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/LogoBadge_Best-Township-Master-Plan-Design-Utopia-Villas-Resort-455x1024.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/LogoBadge_Best-Township-Master-Plan-Design-Utopia-Villas-Resort-455x1024.jpg	(from https://utopia.com.vn/)
23:06:47	80300/80300	---M--	200	added ('OK')	image/jpeg	etag:%22139ac-6883222a-64bbec6ec8617aad;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/LogoBadge_Best-Sales-Gallery-Innovative-Design-Utopia-LightriX-Center-455x1024.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/LogoBadge_Best-Sales-Gallery-Innovative-Design-Utopia-LightriX-Center-455x1024.jpg	(from https://utopia.com.vn/)
23:06:47	81573/81573	---M--	200	added ('OK')	image/jpeg	etag:%2213ea5-68832229-f801af95a9c74826;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/LogoBadge_Best-Innovative-Green-Commercial-Development-Utopia-Grand-Center-455x1024.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/LogoBadge_Best-Innovative-Green-Commercial-Development-Utopia-Grand-Center-455x1024.jpg	(from https://utopia.com.vn/)
23:06:47	34845/34845	---M--	200	added ('OK')	image/png	etag:%22881d-69533474-72d4360402502104;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/Untitled-3.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/Untitled-3.png	(from https://utopia.com.vn/)
23:06:48	33603/33603	---M--	200	added ('OK')	image/png	etag:%228343-69532fd7-88ac52958deae123;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/BHS_logo-Property-01.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/BHS_logo-Property-01.png	(from https://utopia.com.vn/)
23:06:48	19156/19156	---M--	200	added ('OK')	image/png	etag:%224ad4-69533472-95f3cce8b208dacb;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/Untitled-1.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/Untitled-1.png	(from https://utopia.com.vn/)
23:06:48	48084/48084	---M--	200	added ('OK')	image/png	etag:%22bbd4-695dc389-72bc519f2eb3558e;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/aa.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/aa.png	(from https://utopia.com.vn/)
23:06:48	103477/103477	---M--	200	added ('OK')	image/png	etag:%2219435-69533473-8c213f2829dd4f39;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/Untitled-2.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/Untitled-2.png	(from https://utopia.com.vn/)
23:06:48	44881/44881	---M--	200	added ('OK')	image/png	etag:%22af51-69532fe0-4fa757ce609357ff;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/Logo-.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/Logo-.png	(from https://utopia.com.vn/)
23:06:49	841261/841261	---M--	200	added ('OK')	image/jpeg	etag:%22cd62d-6889bc24-ce6967673a782a3f;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/View-6_FIX-1-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/View-6_FIX-1-scaled.jpg	(from https://utopia.com.vn/)
23:06:49	454/454	---M--	200	added ('OK')	image/png	etag:%221c6-688318bc-8b9f7e0e4d4dc42b;;;%22	https://utopia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/vi.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/vi.png	(from https://utopia.com.vn/)
23:06:49	502/502	---M--	200	added ('OK')	image/png	etag:%221f6-688318bc-18c9abbae2028710;;;%22	https://utopia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/en_US.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/flags/en_US.png	(from https://utopia.com.vn/)
23:06:49	725/725	---M-Z	200	added ('OK')	application/x-javascript	etag:%222d5-68392e5a-bf983a20b868202a;gz%22	https://utopia.com.vn/wp-content/plugins/consultation%20form%20utopia/consultation-form.js?ver=1.0	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/consultation%20form%20utopia/consultation-form5152.js	(from https://utopia.com.vn/)
23:06:50	1936/1936	---M-Z	200	added ('OK')	application/x-javascript	etag:%22790-681ca685-168e5362934940b5;gz%22	https://utopia.com.vn/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.4.1	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/themes/hello-elementor/assets/js/hello-frontend.min5589.js	(from https://utopia.com.vn/)
23:06:50	1366/1366	---M-Z	200	added ('OK')	application/x-javascript	etag:%22556-6822d814-ab934e7b86e3fcc7;gz%22	https://utopia.com.vn/wp-content/themes/hello-elementor/js/utopia-video-gallery.js	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/themes/hello-elementor/js/utopia-video-gallery.js	(from https://utopia.com.vn/)
23:06:50	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2017%20Mar%202026%2016:06:39%20GMT	https://utopia.com.vn/wp-content/plugins/3d-flipbook-dflip-lite/assets/	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/3d-flipbook-dflip-lite/assets/index.html	(from https://utopia.com.vn/)
23:06:50	237337/237337	---M-Z	200	added ('OK')	application/x-javascript	etag:%2239f19-686b85dc-bcc5e8b90045b4ed;gz%22	https://utopia.com.vn/wp-content/plugins/3d-flipbook-dflip-lite/assets/js/dflip.min.js?ver=2.3.75	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/3d-flipbook-dflip-lite/assets/js/dflip.min736c.js	(from https://utopia.com.vn/)
23:06:50	24109/24109	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e2d-681ca49f-ebc03498ce08dea5;gz%22	https://utopia.com.vn/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://utopia.com.vn/)
23:06:50	143709/143709	---M-Z	200	added ('OK')	application/x-javascript	etag:%222315d-681ca269-ab991c0911dd8a55;gz%22	https://utopia.com.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://utopia.com.vn/)
23:06:51	5520/5520	---M-Z	200	added ('OK')	application/x-javascript	etag:%221590-682beaf1-c7a5bb8acbd14a35;gz%22	https://utopia.com.vn/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-includes/js/imagesloaded.minbb93.js	(from https://utopia.com.vn/)
23:06:51	1489/1489	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d1-6853c72f-768781aeca4a9d7b;gz%22	https://utopia.com.vn/wp-content/plugins/wpfront-scroll-top/js/wpfront-scroll-top.min.js?ver=2.2.10081	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/wpfront-scroll-top/js/wpfront-scroll-top.min93a9.js	(from https://utopia.com.vn/)
23:06:51	15347/15347	---M-Z	200	added ('OK')	application/x-javascript	etag:%223bf3-681ca269-47da8ceeea4a3363;gz%22	https://utopia.com.vn/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://utopia.com.vn/)
23:06:51	6263/6263	---M-Z	200	added ('OK')	application/x-javascript	etag:%221877-681ca49f-916bfd98c06795fb;gz%22	https://utopia.com.vn/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.28.4	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min89ce.js	(from https://utopia.com.vn/)
23:06:51	5407/5407	---M-Z	200	added ('OK')	application/x-javascript	etag:%22151f-681ca269-ef1bcadd37cb88ba;gz%22	https://utopia.com.vn/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.28.4	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor/assets/js/webpack.runtime.min89ce.js	(from https://utopia.com.vn/)
23:06:52	48393/48393	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bd09-681ca269-197df5f311765999;gz%22	https://utopia.com.vn/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.28.4	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor/assets/js/frontend-modules.min89ce.js	(from https://utopia.com.vn/)
23:06:52	5661/5661	---M-Z	200	added ('OK')	application/x-javascript	etag:%22161d-692fda74-4c6f10c0eaa85c5b;gz%22	https://utopia.com.vn/wp-includes/js/dist/hooks.min.js?ver=dd5603f07f9220ed27f1	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-includes/js/dist/hooks.minaf5f.js	(from https://utopia.com.vn/)
23:06:52	5314/5314	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214c2-692fda74-1e570b1a857d20e2;gz%22	https://utopia.com.vn/wp-includes/js/dist/i18n.min.js?ver=c26c3dc7bed366793375	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-includes/js/dist/i18n.min1cde.js	(from https://utopia.com.vn/)
23:06:52	24210/24210	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e92-681ca49f-e4e86bd20deb0432;gz%22	https://utopia.com.vn/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.28.4	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor-pro/assets/js/frontend.min89ce.js	(from https://utopia.com.vn/)
23:06:53	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-682beaf1-a7aea45ba48dd650;gz%22	https://utopia.com.vn/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-includes/js/jquery/ui/core.minb37e.js	(from https://utopia.com.vn/)
23:06:53	44243/44243	---M-Z	200	added ('OK')	application/x-javascript	etag:%22acd3-681ca269-a592e25a4323ea28;gz%22	https://utopia.com.vn/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.28.4	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor/assets/js/frontend.min89ce.js	(from https://utopia.com.vn/)
23:06:53	44708/44708	---M-Z	200	added ('OK')	application/x-javascript	etag:%22aea4-681ca49f-aef2ab5f44c744e7;gz%22	https://utopia.com.vn/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.28.4	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min89ce.js	(from https://utopia.com.vn/)
23:06:53	988/988	---M-Z	200	added ('OK')	image/svg+xml	etag:%223dc-688318bc-f648bfe9903333b2;gz%22	https://utopia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/arrow-down-3101.svg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/plugins/translatepress-multilingual/assets/images/arrow-down-3101.svg	(from https://utopia.com.vn/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcher.css?ver=2.9.22)
23:06:54	649753/649753	---M--	200	added ('OK')	image/jpeg	etag:%229ea19-68899e5f-29186a13f06f70a1;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Ban-sao-View-2-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Ban-sao-View-2-scaled.jpg	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-6.css?ver=1773657138)
23:06:54	665168/665168	---M--	200	added ('OK')	image/jpeg	etag:%22a2650-688b2bd2-6b460103dcaa3dc;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/Ban-sao-View-1-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/Ban-sao-View-1-scaled.jpg	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-6.css?ver=1773657138)
23:06:54	1199485/1199485	---M--	200	added ('OK')	image/jpeg	etag:%22124d7d-688b2b54-73c66d4b3d2dea09;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/z6833176318830_bd23ae95ed8fbbe0c7a7eadb13b1c42f.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/z6833176318830_bd23ae95ed8fbbe0c7a7eadb13b1c42f.jpg	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-6.css?ver=1773657138)
23:06:54	678471/678471	---M--	200	added ('OK')	image/jpeg	etag:%22a5a47-682158c7-70e044d0153d5f3b;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/z6491756183933_013024291be1e7d53aa7a2e32f62f1a4.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/z6491756183933_013024291be1e7d53aa7a2e32f62f1a4.jpg	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-6.css?ver=1773657138)
23:06:54	710005/710005	---M--	200	added ('OK')	image/jpeg	etag:%22ad575-6889a0cf-75173c58140520c3;;;%22	https://utopia.com.vn/wp-content/uploads/2025/07/View-9_FIX-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/07/View-9_FIX-scaled.jpg	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-6.css?ver=1773657138)
23:06:55	918319/918319	---M--	200	added ('OK')	image/jpeg	etag:%22e032f-68219343-3d4ac4f593586d12;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/Vuon-uom.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/Vuon-uom.jpg	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-6.css?ver=1773657138)
23:06:55	2558108/2558108	---M--	200	added ('OK')	image/png	etag:%2227089c-681d78cc-1514ff04e9fb78db;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/56f7a2d958cd648c04e0a9dab600032da3f41b95.png	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/56f7a2d958cd648c04e0a9dab600032da3f41b95.png	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-6.css?ver=1773657138)
23:06:55	926064/926064	---M--	200	added ('OK')	image/jpeg	etag:%22e2170-6889bf95-942eedd2a258b7cd;;;%22	https://utopia.com.vn/wp-content/uploads/2025/05/View-7_FIX-scaled.jpg	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/2025/05/View-7_FIX-scaled.jpg	(from https://utopia.com.vn/wp-content/uploads/elementor/css/post-25.css?ver=1773657138)
23:06:56	25176/25176	---M--	200	added ('OK')	font/woff2	etag:%226258-682c1d42-41db8e64ac6821a1;;;%22	https://utopia.com.vn/wp-content/uploads/elementor/google-fonts/fonts/cormorantgaramond-co3zmx5slcnuhli8bley9mk7whwmhyjyretfmsq17w.woff2	C:/My%20Web%20Sites/Utopia/utopia.com.vn/wp-content/uploads/elementor/google-fonts/fonts/cormorantgaramond-co3zmx5slcnuhli8bley9mk7whwmhyjyretfmsq17w.woff2	(from https://utopia.com.vn/wp-content/uploads/elementor/google-fonts/css/cormorantgaramond.css?ver=1746708429)
